date,station_id,reservoir,river,wma,prov,wss,fsc_mcm,water_mcm,pct_last_year,pct_last_week,pct_full,district_mun
20260420,A1R001,Ngotwane,Ngotwane,1,NW,,19.03,13.37,91,,70.2,DC38
20260420,A2R001,Hartbeespoort,Krokodil,1,NW,CW,185.79,183.13,96.6,,98.6,DC37
20260420,A2R002,BonAccord,Apies,1,G,,4.38,4.86,106.6,,110.9,TSH
20260420,A2R003,Olifantsnek,Hex,1,NW,,13.68,13.75,101,,100.6,DC37
20260420,A2R004,Rietvlei,Hennops,1,G,CW,12.25,12.42,101.2,,101.4,TSH
20260420,A2R005,Buffelspoort,Sterkstroom,1,NW,,10.18,10.28,101.2,,100.9,DC37
20260420,A2R006,Bospoort,Hex,1,NW,CW,15.8,16.76,102.8,,106.1,DC37
20260420,A2R007,Lindleyspoort,Elands,1,NW,,14.21,14.55,101.9,,102.4,DC37
20260420,A2R008,~Warmbad,Buffelspruit,1,LP,,0.55,0.56,102.8,,102.8,DC36
20260420,A2R009,Roodeplaat,Pienaars,1,G,CW,41.16,41.55,101,,101,TSH
20260420,A2R011,Kosterrivier,Koster,1,NW,,12.42,12.7,100.8,,102.3,DC37
20260420,A2R012,Klipvoor,Pienaars,1,NW,CW,40.73,41.49,102.9,,101.9,DC37
20260420,A2R013,Swartruggens,Elands,1,NW,,0.47,0.56,104.8,,117.4,DC37
20260420,A2R014,Vaalkop,Elands,1,NW,CW,51.32,54.62,102.8,,106.4,DC37
20260420,A2R015,Roodekopjes,Krokodil,1,NW,CW,96.35,88.35,79.4,,91.7,DC37
20260420,A2R018,Middelkraal,Maretlwane,1,NW,,0.74,0.74,100,,100,DC37
20260420,A3R001,Marico-Bosveld,Groot-Marico,1,NW,,26.93,28.47,101.4,,105.7,DC38
20260420,A3R002,Klein-Maricopoort,Klein Marico,1,NW,,7.23,7.35,100.8,,101.7,DC38
20260420,A3R003,Kromellenboog,Klein Marico,1,NW,,8.65,9.16,101.4,,105.9,DC38
20260420,A3R004,Molatedi,Groot-Marico,1,NW,,200.78,223.84,108.5,,111.5,DC38
20260420,A3R005,Sehujwane,Sehujane,1,NW,,3.61,3.63,101.5,,100.6,DC38
20260420,A3R006,Madikwe,Tholwane,1,NW,,15.94,14.9,90.8,,93.5,DC37
20260420,A3R007,Pella,Lethlakane,1,NW,,2.11,1.2,72.8,,57.1,DC37
20260420,A4R001,Mokolo,Mokolo,1,LP,,145.77,149.08,102.3,,102.3,DC36
20260420,A6R001,Doorndraai,Sterk,1,LP,,44.93,44.65,100.5,,99.4,DC36
20260420,A6R002,GlenAlpine,Mogalakwena,1,LP,,18.89,20.07,103.9,,106.2,DC35
20260420,A7R002,Houtrivier,Hout,1,LP,,6.62,6.62,99,,100,DC35
20260420,A8R001,Nzhelele,Nzhelele,1,LP,,51.23,52.6,100.7,,102.7,DC34
20260420,A8R002,Luphephe,Luphephe,1,LP,,13.98,14.19,72.3,,101.4,DC34
20260420,A8R003,Nwanedzi,Nwanedzi,1,LP,,5.14,5.19,67.6,,101,DC34
20260420,A8R004,&Mutshedzi,Mutshedzi,1,LP,,2.34,2.52,101.1,,107.8,DC34
20260420,A9R001,Albasini,Luvuvhu,1,LP,LV,28.2,27.25,98.2,,96.6,DC34
20260420,A9R002,Vondo,Mutshindudi,1,LP,LV,30.45,30.89,100.8,,101.4,DC34
20260420,A9R004,Nandoni,Levhuvhu,1,LP,LV,166.11,170.78,101.3,,102.8,DC34
20260420,B1R001,Witbank,Olifants,1,M,,104.02,102.23,98.7,,98.3,DC31
20260420,B1R002,Middelburg,LittleOlifants,1,M,,48.06,47.59,96.5,,99,DC31
20260420,B2R001,Bronkhorstspruit,Bronkhorstspruit,1,G,,56.99,57.43,103.6,,100.8,TSH
20260420,B3R001,Rust DeWinter,Elands,1,LP,,28.19,28.48,102.9,,101.1,DC36
20260420,B3R002,Loskop,Olifants,1,M,,361.51,364.67,100.9,,100.9,DC31
20260420,B3R005,Rhenosterkop,Elands,1,M,,204.58,206.04,102,,100.7,DC31
20260420,B4R001,Tonteldoos,Tonteldoos,1,LP,,0.19,0.19,100.9,,100.8,DC47
20260420,B4R002,Vlugkraal,Vlugkraal,1,LP,,0.44,0.45,100.6,,100.6,DC47
20260420,B4R004,Buffelskloof,Waterval,1,M,,5.24,5.28,100.7,,100.7,DC32
20260420,B4R007,De Hoop,Steelpoort,1,LP,,348.7,351.23,101,,100.7,DC47
20260420,B5R002,FlagBoshielo,Olifants,1,LP,PK,185.13,190.31,108.6,,102.8,DC47
20260420,B6R001,Ohrigstad,Ohrigstad,1,M,,13.45,13.47,75.3,,100.2,DC32
20260420,B6R003,Blyderivierpoort,Blyde,1,M,,54.37,55.1,100.6,,101.3,DC32
20260420,B7R001,Klaserie,Klaserie,1,LP,,5.6,6.05,100.6,,108,DC33
20260420,B7R003,Tours,Ngwabitsi,1,LP,,6.08,6.09,99.7,,100.1,DC33
20260420,B8R001,Ebenezer,Groot-Letaba,1,LP,PK,69.14,69.76,100.5,,100.9,DC33
20260420,B8R002,HansMerensky,Ramadiepa,1,LP,,1.22,1.27,103.2,,103.5,DC33
20260420,B8R003,Magoebaskloof,Politsi,1,LP,,4.84,4.9,100.5,,101.3,DC33
20260420,B8R004,Vergelegen,Tributary ofPolitsi,1,LP,,0.25,0.26,100.9,,103.3,DC33
20260420,B8R005,Tzaneen,Groot-Letaba,1,LP,,114.28,116.53,96.6,,102,DC33
20260420,B8R006,DapNaude,Broederstroom,1,LP,,1.94,1.96,97.9,,101,DC33
20260420,B8R007,Middel-Letaba,Middel-Letaba,1,LP,,171.93,172.69,8.3,,100.4,DC33
20260420,B8R009,Nsami,Nsama,1,LP,,21.87,21.87,93.8,,100,DC33
20260420,B8R011,Modjadji,Molototsi,1,LP,,7.2,7.27,42.9,,101.1,DC33
20260420,B8R012,Thabina,Thabina,1,LP,,3.42,3.42,100,,100,DC33
20260420,C1R001,Vaal,Vaal,4,FS,IV,2560.97,2615.89,108.8,,102.1,DC42
20260420,C1R002,Grootdraai,Vaal,4,M,IV,349.72,351.28,103.5,,100.4,DC30
20260420,C2R001,Boskop,Mooi,4,NW,,19.96,20.57,103.5,,103,DC40
20260420,C2R002,JohanNeser,Skoonspruit,4,NW,,5.67,5.89,101.7,,103.9,DC40
20260420,C2R003,Klerkskraal,Mooi,4,NW,,7.92,9.56,112,,120.6,DC40
20260420,C2R004,Potchefstroom,Mooi,4,NW,,2.03,2.11,105.3,,103.8,DC40
20260420,C2R005,Klipdrift,Loopspruit,4,G,,13.3,13.54,101.9,,101.8,DC48
20260420,C2R006,Elandskuil,Swartleegte,4,NW,,1.18,1.29,106.4,,109.4,DC40
20260420,C2R007,Rietspruit,Rietspruit,4,NW,,7.28,7.56,102.7,,103.9,DC40
20260420,C2R008,VaalrivierBarrage,Vaal,4,FS,,53.62,52.55,95.1,,98,DC42
20260420,C3R002,Spitskop,Harts,4,NC,,57.83,60.64,126.6,,104.9,DC9
20260420,C3R006,Taung,Harts,4,NW,,61.37,60.88,94.4,,99.2,DC39
20260420,C4R001,Allemanskraal,Sand,4,FS,,172.48,180.86,72.6,,104.9,DC18
20260420,C4R002,Erfenis,Groot-Vet,4,FS,,213.76,218.4,103.7,,102.2,DC18
20260420,C5R001,Tierpoort,Tierpoort,4,FS,,34,35.54,90.2,,104.5,MAN
20260420,C5R002,Kalkfontein,Riet,4,FS,,325.13,330.18,97.6,,101.6,DC16
20260420,C5R003,Rustfontein,Modder,4,FS,BF,72.11,42.45,58.2,,58.9,MAN
20260420,C5R004,Krugersdrift,Modder,4,FS,,71.48,73.54,104.4,,102.9,MAN
20260420,C5R005,Groothoek,Kgabanyane,4,FS,BF,11.9,10.18,55.2,,85.5,MAN
20260420,C7R001,Koppies,Renoster,4,FS,,42.31,42.73,103,,101,DC20
20260420,C8R002,Metsi-Matsho,Metsi-Matsho,4,FS,,4.38,4.36,101.8,,99.6,DC19
20260420,C8R003,~Sterkfontein,Nuwejaarspruit,4,FS,IV,2616.9,2612.86,99.8,,99.8,DC19
20260420,C8R004,~Saulspoort,Liebenbergsvlei,4,FS,,15.01,15.27,101.6,,101.7,DC19
20260420,C8R008,Fika-Patso,Namahadi,4,FS,,29.41,29.28,100,,99.5,DC19
20260420,C9R001,~VaalhartsWeir,Vaal,4,NC,,50.68,46.17,73.4,,91.1,DC9
20260420,C9R002,Bloemhof,Vaal,4,FS,IV,1242.91,1332.12,105.9,,107.2,DC18
20260420,C9R003,~DouglasWeir,Vaal,4,NC,,16.24,19.31,133.8,,118.9,DC7
20260420,D1R001,Jozanashoek,Sterkspruit,4,EC,,9.47,9.76,101.2,,103.1,DC14
20260420,D1R002,* Katse,Malibamatso,8,L,IV,1519.1,1498.17,100.3,,98.6,
20260420,D1R003,* Mohale,Senqunyane,8,L,IV,843.53,870.54,103.6,,103.2,
20260420,D2R001,Egmont,Witspruit,4,FS,,9.06,9.62,102.7,,106.2,MAN
20260420,D2R002,Armenia,Leeu,4,FS,,13.22,14.34,77.5,,108.5,DC19
20260420,D2R004,~Welbedacht,Caledon,4,FS,BF,5.42,5.42,91.8,,100,MAN
20260420,D2R006,Knellpoort,Rietspruit,4,FS,BF,130.16,130.49,100.9,,100.3,MAN
20260420,D3R002,Gariep,Orange,4,FS,OR,4903.45,4998.09,106.3,,101.9,DC16
20260420,D3R003,Vanderkloof,Orange,4,FS,OR,3136.93,3086.37,101,,98.4,DC16
20260420,D4R003,Disaneng,Molopo,4,NW,,14.12,14.58,101.1,,103.3,DC38
20260420,D4R004,Setumo,Molopo,4,NW,,20.72,20.76,100.1,,100.2,DC38
20260420,D7R001,~Boegoeberg,Orange,4,NC,,23.57,24.15,141.3,,102.5,DC7
20260420,E1R001,Bulshoek,Olifants,6,WCw,,4.81,3.73,72.6,,77.5,DC1
20260420,E1R002,Clanwilliam,Olifants,6,WCw,,122.48,19.94,30.5,,16.3,DC1
20260420,E4R001,Karee,Karee,6,NC,,0.96,0.36,48.8,,37.2,DC6
20260420,G1R001,Voelvlei,Voelvlei,6,WCw,CT,158.59,78.19,60.7,,49.3,DC2
20260420,G1R002,Wemmershoek,Wemmers,6,WCw,CT,58.71,28.11,53,,47.9,DC2
20260420,G1R003,~Misverstand,Berg,6,WCw,,5.68,5.77,103.4,,101.7,DC1
20260420,G1R004,Berg River,Berg,6,WCw,CT,127.05,53.75,61.6,,42.3,DC2
20260420,G4R001,~Steenbras-Lower,Steenbras,6,WCw,CT,33.88,11.58,44.9,,34.2,CPT
20260420,G4R002,Eikenhof,Palmiet,6,WCw,,28.86,11.66,42.7,,40.4,DC3
20260420,G4R007,~Steenbras-Upper,Steenbras,6,WCw,CT,31.81,18.51,92.8,,58.2,CPT
20260420,G4R010,De Bos,Onrus,6,WCw,,5.74,3.63,73.8,,63.2,DC3
20260420,H1R001,Brandvlei,LowerBrandvlei,6,WCw,,286.04,96.04,45.3,,33.6,DC2
20260420,H1R002,Stettynskloof,Holsloot,6,WCw,,14.75,7.27,40.2,,49.3,DC2
20260420,H1R003,Ceres,Koekedou,6,WCw,,17.25,10.39,61.2,,60.2,DC2
20260420,H2R001,Roode ElsBerg,Sanddrifskloof,6,WCw,,7.73,2.07,33.8,,26.7,DC2
20260420,H2R002,Lakenvallei,Sanddrifskloof,6,WCw,,10.44,9.14,92.6,,87.5,DC2
20260420,H3R001,Poortjieskloof,Groot,6,WCw,,9.72,6.31,82.2,,64.9,DC2
20260420,H3R002,Pietersfontein,Pietersfontein,6,WCw,,1.92,1.74,81.3,,90.5,DC2
20260420,H4R002,Keerom,Nuy,6,WCw,,9.75,6.94,83.4,,71.2,DC2
20260420,H4R003,Klipberg,Konings,6,WCw,,1.94,0.56,55.3,,29.1,DC2
20260420,H4R004,Kwaggaskloof,Doorn,6,WCw,,169.41,57.57,44.6,,34,DC2
20260420,H6R001,Theewaterskloof,Riviersonderend,6,WCw,CT,479.26,206.97,61.5,,43.2,DC3
20260420,H6R002,Elandskloof,Elands,6,WCw,,10.99,2.31,31.3,,21.1,DC3
20260420,H7R001,Buffeljags,Buffeljags,6,WCo,,4.54,4.59,101,,101.1,DC3
20260420,H8R001,Duiwenhoks,Duiwenhoks,6,WCo,,6.18,4.15,100.1,,67.1,DC4
20260420,H9R001,Korentepoort,Korinte,6,WCo,,8.09,3.46,78.9,,42.7,DC4
20260420,J1R001,Prinsrivier,Prins,6,WCo,,2.26,2.27,48.8,,100.5,DC4
20260420,J1R002,Bellair,Brak,6,WCo,,4.24,3.89,86.4,,91.7,DC3
20260420,J1R003,Floriskraal,Buffels,6,WCo,,46.64,23.82,68.2,,51.1,DC5
20260420,J1R004,Miertjieskraal,Brand,6,WCo,,1.43,0.11,57.4,,7.9,DC4
20260420,J2R001,Calitzdorp,Nels,6,WCo,,4.82,1.39,60.8,,28.9,DC4
20260420,J2R002,Leeugamka,Leeu,6,WCo,,13.41,13.24,57.5,,98.8,DC5
20260420,J2R003,Oukloof,Cordiers,6,WCo,,4.26,3.31,92.3,,77.9,DC5
20260420,J2R004,Gamka,Gamka,6,WCo,,1.73,0.29,48.7,,16.9,DC5
20260420,J2R006,Gamkapoort,Gamka,6,WCo,,35.72,35.72,63.2,,100,DC5
20260420,J2R008,Tierkloof,Tributary ofSeweweekspoort,6,WCo,,0.03,0.03,100,,100,DC4
20260420,J3R001,Kammanassie,Kammanassie,6,WCo,,34.35,11.51,77.9,,33.5,DC4
20260420,J3R002,Stompdrift,Olifants,6,WCo,,46.27,13.84,78,,29.9,DC4
20260420,K1R001,Hartebeestkuil,Hartenbos,6,WCo,,7.13,2.52,72.9,,35.3,DC4
20260420,K1R002,Klipheuwel,Tributary ofHartenbos,6,WCo,,4.45,0.32,31.7,,7.3,DC4
20260420,K2R001,ErnestRobertson,Groot Brak,6,WCo,,0.41,0.29,99.5,,70.8,DC4
20260420,K2R002,Wolwedans,Groot Brak,6,WCo,,24.63,14.09,96.4,,57.2,DC4
20260420,K3R002,GardenRoute,Swart,6,WCo,,12.42,6.12,88.8,,49.2,DC4
20260420,K6R001,Roodefontein,Piesang,6,WCo,,1.99,0.58,67.9,,29,DC4
20260420,K9R001,Kromrivier,Krom,5,EC,AL,35.24,13.05,83.8,,37,DC10
20260420,K9R002,Impofu,Krom,5,EC,AL,105.76,39.51,53.9,,37.4,DC10
20260420,L8R001,Kouga,Kouga,5,EC,AL,125.91,41.89,78.5,,33.3,DC10
20260420,L8R002,Haarlem,Groot,5,WCo,,4.6,0.61,69.4,,13.2,DC4
20260420,L9R001,~Loerie,Loeriespruit,5,EC,AL,3.03,1.27,71.7,,41.9,DC10
20260420,M1R001,Groendal,Swartkops,5,EC,AL,11.64,8.28,100.2,,71.1,DC10
20260420,N1R001,Nqweba,Sondags,5,EC,,45.38,39.3,81.5,,86.6,DC10
20260420,N2R001,Darlington,Sondags,5,EC,,179.84,88.2,48.5,,49,DC10
20260420,P1R003,Nuwejaars,Nuwejaarspruit,5,EC,,4.56,2.14,38.4,,46.9,DC10
20260420,Q1R001,~Grassridge,Groot Brak,5,EC,,44.49,40.78,73.1,,91.7,DC13
20260420,Q4R001,LakeArthur,Tarka,5,EC,,11.29,5.49,30.6,,48.6,DC13
20260420,Q4R002,Kommandodrift,Tarka,5,EC,,55.95,49.5,78.1,,88.5,DC13
20260420,Q5R001,~Elandsdrift,Great Fish,5,EC,,3.55,3.67,60,,103.5,
20260420,Q8R001,~DeMistkraal,Little Fish,5,EC,,2.05,1.97,86.9,,95.7,DC10
20260420,Q9R001,Katrivier,Kat,5,EC,,24.84,24.88,100.4,,100.2,DC12
20260420,Q9R002,GlenMelville,Water fromFish river viaEcca tunnel,5,EC,,6.23,6.13,99.2,,98.4,DC10
20260420,R1R001,Sandile,Keiskamma,5,EC,,29.66,29.62,100.3,,99.9,DC12
20260420,R1R002,Cata,Cata,5,EC,,12.08,10.85,100,,89.8,DC12
20260420,R1R003,Binfield,Tyume,5,EC,,36.8,36.35,99.3,,98.8,DC12
20260420,R1R004,Mnyameni,uMnyama,5,EC,,1.82,1.82,100,,99.7,DC12
20260420,R1R005,Debe,Debe,5,EC,,6.33,2.99,30.3,,47.3,DC12
20260420,R2R001,Laing,Buffalo,5,EC,AM,18.9,18.97,101.9,,100.3,BUF
20260420,R2R002,Rooikrans,Buffalo,5,EC,AM,4.8,4.75,100.6,,99,BUF
20260420,R2R003,Bridle Drift,Buffalo,5,EC,AM,97.92,84.69,108.7,,86.5,BUF
20260420,R3R001,Nahoon,Nahoon,5,EC,AM,19.26,15.44,100.5,,80.2,BUF
20260420,S1R001,Xonxa,White Kei,5,EC,,116.39,116.27,100,,99.9,DC13
20260420,S1R002,Macubeni,Cacadu,5,EC,,1.14,1.12,100,,98.5,DC13
20260420,S2R001,Lubisi,Indwe,5,EC,,113.52,78.24,39.3,,68.9,DC13
20260420,S2R002,Doornrivier,Doorn,5,EC,,17.1,16.29,89.3,,95.3,DC13
20260420,S3R001,Waterdown,Klipplaat,5,EC,KP,37.44,37.15,100.4,,99.2,DC12
20260420,S3R003,Oxkraal,Oskraal,5,EC,KP,15.11,13.98,76.2,,92.5,DC13
20260420,S3R005,Boesmanskrantz,Oxkraal,5,EC,KP,4.82,4.57,85.2,,94.9,DC13
20260420,S5R001,Ncora,Tsomo,5,EC,,144.85,142.66,100.8,,98.5,DC13
20260420,S5R002,Tsojana,Tsojana,5,EC,,12.27,12.27,100,,100,DC13
20260420,S6R001,Gubu,Gubu,5,EC,AM,8.52,8.52,101,,100,DC12
20260420,S6R002,Wriggleswade,Kubisi,5,EC,AM,91.47,88.69,101,,97,DC12
20260420,S7R001,~Gcuwa,Gcuwa,5,EC,BW,0.43,0.45,114,,105.7,DC12
20260420,S7R002,Xilinxa,Xilinxa,5,EC,BW,13.82,13.74,100,,99.4,DC12
20260420,S7R003,Toleni,Toleni,5,EC,BW,0.18,0.16,103.7,,89.4,DC12
20260420,T2R001,Umtata,Mtata,5,EC,,244.67,245.11,102.2,,100.2,DC15
20260420,T2R002,Mabeleni,Mhlahlane,5,EC,,2.1,2.1,100,,100,DC15
20260420,T2R003,Corana,Corana,5,EC,,0.73,0.71,99.3,,97.2,DC15
20260420,T3R001,Belfort,Mafube,5,EC,,0.41,0.41,100,,100,DC44
20260420,T3R003,Ntenetyana,Ntenetyana,5,EC,,1.61,1.63,103.6,,101,DC44
20260420,T3R004,Nqadu,Nqadu,5,EC,,1.27,0.96,90.3,,75.2,DC15
20260420,T7R001,Mlanga,Mlanga,5,EC,,1.6,1.26,95.1,,78.7,DC15
20260420,U2R001,Midmar,Mgeni,3,KN,UM,235.42,233.81,102,,99.3,DC22
20260420,U2R002,Nagle,Mgeni,3,KN,UM,23.24,22.91,102.3,,98.6,DC22
20260420,U2R003,AlbertFalls,Mgeni,3,KN,UM,285.64,285.88,109.1,,100.1,DC22
20260420,U2R004,Inanda,Mgeni,3,KN,UM,237.4,240.52,105.4,,101.3,ETH
20260420,U3R001,Hazelmere,Mdloti,3,KN,,37.13,37.1,102.5,,99.9,ETH
20260420,V1R001,Spioenkop,Tugela,3,KN,,270.64,270.78,101.6,,100.1,DC23
20260420,V1R002,~DrielBarrage,Tugela,3,KN,,8.69,7.58,58.4,,87.2,DC23
20260420,V1R003,~Woodstock,Tugela,3,KN,IV,355.42,340.47,98.1,,95.8,DC23
20260420,V2R001,CraigieBurn,Mnyamvubu,3,KN,,22.47,22.51,100.9,,100.2,DC22
20260420,V2R002,Mearns,Mooi,3,KN,,5.16,5.26,121.4,,101.8,DC22
20260420,V2R003,SpringGrove,Mooi,3,KN,UM,139.2,139.7,102.3,,100.4,DC22
20260420,V3R001,Ntshingwayo,Ngagane,3,KN,,194.56,150.99,87.2,,77.6,DC25
20260420,V3R003,Zaaihoek,Slang,3,KN,IV,184.26,185.24,100.6,,100.5,DC25
20260420,V7R001,Wagendrift,Boesmans,3,KN,,55.9,56.37,102.9,,100.8,DC23
20260420,W1R001,Goedertrouw,Mhlatuze,3,KN,MH,301.25,299,100.9,,99.2,DC28
20260420,W2R001,Klipfontein,Wit Mfolozi,3,KN,,18.09,18.12,101.4,,100.2,DC26
20260420,W3R001,Hluhluwe,Hluhluwe,3,KN,,25.89,24.92,102,,96.2,DC27
20260420,W4R001,Pongolapoort,Phongolo,3,KN,,2395.24,2038.35,100,,85.1,DC27
20260420,W4R002,Bivane,Bivane,3,KN,,114.04,114.31,102.6,,100.2,DC26
20260420,W5R001,Jericho,Mpama,2,M,IV,58.9,58.9,101.1,,100,DC30
20260420,W5R002,Westoe,Usutu,2,M,IV,60.1,45.76,99.9,,76.2,DC30
20260420,W5R003,Morgenstond,Ngwempisi,2,M,IV,99.99,100.38,100.3,,100.4,DC30
20260420,W5R004,Heyshope,Assegaai,2,M,IV,444.94,453.79,101.3,,102,DC30
20260420,X1R001,Nooitgedacht,Komati,2,M,IV,78.34,78.8,100.3,,100.6,DC30
20260420,X1R003,Vygeboom,Komati,2,M,IV,78.02,78.55,101.1,,100.7,DC30
20260420,X1R004,Driekoppies,Lomati,2,M,,250.92,252.88,92.9,,100.8,DC32
20260420,X1R005,^ Maguga,Komati,7,E,,333.75,334.69,100.1,,100.3,
20260420,X2R001,Longmere,Wit,2,M,,4.2,4.27,101.3,,101.6,DC32
20260420,X2R002,Klipkopjes,Wit,2,M,,11.78,11.78,100.6,,100,DC32
20260420,X2R003,Witklip,Sand,2,M,,12.52,12.61,100.5,,100.8,DC32
20260420,X2R004,Primkop,Wit,2,M,,1.9,1.94,100.5,,102.2,DC32
20260420,X2R005,Kwena,Krokodil,2,M,CE,158.65,160.03,100.9,,100.9,DC32
20260420,X3R001,Da Gama,WhiteWaters,2,M,,13.53,13.57,100.3,,100.3,DC32
20260420,X3R002,Inyaka,Marite,2,M,,123.66,124.47,98.4,,100.7,DC32
